"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"114",2016-08-16,2016-08-17,"npt1","Newport St Julians Comp School","pm25",9.025,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"115",2016-08-17,2016-08-18,"npt1","Newport St Julians Comp School","pm25",15.9,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"116",2016-08-18,2016-08-19,"npt1","Newport St Julians Comp School","pm25",22.543478,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"117",2016-08-15,2016-08-16,"npt1","Newport St Julians Comp School","no2",27.73125,1238,12,1,24,"ugm-3","daily_mean",32,"waun"
"118",2016-08-16,2016-08-17,"npt1","Newport St Julians Comp School","no2",31.317188,1238,12,1,24,"ugm-3","daily_mean",32,"waun"
"119",2016-08-17,2016-08-18,"npt1","Newport St Julians Comp School","no2",30.496406,1238,12,1,24,"ugm-3","daily_mean",32,"waun"
"120",2016-08-18,2016-08-19,"npt1","Newport St Julians Comp School","no2",22.750435,1238,12,1,24,"ugm-3","daily_mean",32,"waun"
"121",2016-08-15,2016-08-16,"npt4","Newport M4 Junction 25","no2",45.740625,2706,12,1,24,"ugm-3","daily_mean",32,"waun"
"122",2016-08-16,2016-08-17,"npt4","Newport M4 Junction 25","no2",42.39375,2706,12,1,24,"ugm-3","daily_mean",32,"waun"
"123",2016-08-17,2016-08-18,"npt4","Newport M4 Junction 25","no2",48.689062,2706,12,1,24,"ugm-3","daily_mean",32,"waun"
"124",2016-08-18,2016-08-19,"npt4","Newport M4 Junction 25","no2",69.348913,2706,12,1,24,"ugm-3","daily_mean",32,"waun"
"125",2016-08-15,2016-08-16,"npt4","Newport M4 Junction 25","o3",23.449475,2708,12,1,24,"ugm-3","daily_mean",35,"waun"
"126",2016-08-16,2016-08-17,"npt4","Newport M4 Junction 25","o3",33.511129,2708,12,1,24,"ugm-3","daily_mean",35,"waun"
"127",2016-08-17,2016-08-18,"npt4","Newport M4 Junction 25","o3",39.914,2708,12,1,24,"ugm-3","daily_mean",35,"waun"
"128",2016-08-18,2016-08-19,"npt4","Newport M4 Junction 25","o3",32.712126,2708,12,1,24,"ugm-3","daily_mean",35,"waun"
"129",2016-08-15,2016-08-16,"nth1","Cimla Road / Victoria Gardens","no2",32.761957,2711,12,1,24,"ugm-3","daily_mean",32,"waun"
"130",2016-08-16,2016-08-17,"nth1","Cimla Road / Victoria Gardens","no2",36.3375,2711,12,1,24,"ugm-3","daily_mean",32,"waun"
"131",2016-08-17,2016-08-18,"nth1","Cimla Road / Victoria Gardens","no2",37.771875,2711,12,1,24,"ugm-3","daily_mean",32,"waun"
"132",2016-08-18,2016-08-19,"nth1","Cimla Road / Victoria Gardens","no2",NA,2711,12,1,24,"ugm-3","daily_mean",32,"waun"
"133",2016-08-15,2016-08-16,"pemb","Narberth","no2",3.745312,1208,12,1,24,"ugm-3","daily_mean",74,"warn"
"134",2016-08-16,2016-08-17,"pemb","Narberth","no2",5.028281,1208,12,1,24,"ugm-3","daily_mean",74,"warn"
"135",2016-08-17,2016-08-18,"pemb","Narberth","no2",6.69375,1208,12,1,24,"ugm-3","daily_mean",74,"warn"
"136",2016-08-18,2016-08-19,"pemb","Narberth","no2",2.719076,1208,12,1,24,"ugm-3","daily_mean",74,"warn"
"137",2016-08-15,2016-08-16,"pemb","Narberth","o3",63.521468,1209,12,1,24,"ugm-3","daily_mean",77,"warn"
"138",2016-08-16,2016-08-17,"pemb","Narberth","o3",82.197894,1209,12,1,24,"ugm-3","daily_mean",77,"warn"
"139",2016-08-17,2016-08-18,"pemb","Narberth","o3",59.322182,1209,12,1,24,"ugm-3","daily_mean",77,"warn"
"140",2016-08-18,2016-08-19,"pemb","Narberth","o3",72.608772,1209,12,1,24,"ugm-3","daily_mean",77,"warn"
"141",2016-08-15,2016-08-16,"pt11","Port Talbot Prince Street 2","pm25",6.822592,3175,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"142",2016-08-16,2016-08-17,"pt11","Port Talbot Prince Street 2","pm25",8.693867,3175,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"143",2016-08-17,2016-08-18,"pt11","Port Talbot Prince Street 2","pm25",12.444255,3175,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"144",2016-08-18,2016-08-19,"pt11","Port Talbot Prince Street 2","pm25",21.147265,3175,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"145",2016-08-15,2016-08-16,"pt4","Port Talbot Margam","no2",17.037188,1951,12,1,24,"ugm-3","daily_mean",32,"waun"
"146",2016-08-16,2016-08-17,"pt4","Port Talbot Margam","no2",15.921563,1951,12,1,24,"ugm-3","daily_mean",32,"waun"
"147",2016-08-17,2016-08-18,"pt4","Port Talbot Margam","no2",18.559219,1951,12,1,24,"ugm-3","daily_mean",32,"waun"
"148",2016-08-18,2016-08-19,"pt4","Port Talbot Margam","no2",21.61125,1951,12,1,24,"ugm-3","daily_mean",32,"waun"
"149",2016-08-15,2016-08-16,"pt4","Port Talbot Margam","o3",62.723188,1953,12,1,24,"ugm-3","daily_mean",35,"waun"
"150",2016-08-16,2016-08-17,"pt4","Port Talbot Margam","o3",77.009074,1953,12,1,24,"ugm-3","daily_mean",35,"waun"
"151",2016-08-17,2016-08-18,"pt4","Port Talbot Margam","o3",75.14642,1953,12,1,24,"ugm-3","daily_mean",35,"waun"
"152",2016-08-18,2016-08-19,"pt4","Port Talbot Margam","o3",77.736853,1953,12,1,24,"ugm-3","daily_mean",35,"waun"
"153",2016-08-15,2016-08-16,"pt4","Port Talbot Margam","pm25",8.3875,2057,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"154",2016-08-16,2016-08-17,"pt4","Port Talbot Margam","pm25",9.7375,2057,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"155",2016-08-17,2016-08-18,"pt4","Port Talbot Margam","pm25",14.616667,2057,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"156",2016-08-18,2016-08-19,"pt4","Port Talbot Margam","pm25",23.691304,2057,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"157",2016-08-15,2016-08-16,"pt4","Port Talbot Margam","co",0.282804,1957,12,1,27,"mgm-3","daily_mean",29,"waun"
"158",2016-08-16,2016-08-17,"pt4","Port Talbot Margam","co",0.301722,1957,12,1,27,"mgm-3","daily_mean",29,"waun"
"159",2016-08-17,2016-08-18,"pt4","Port Talbot Margam","co",0.405045,1957,12,1,27,"mgm-3","daily_mean",29,"waun"
"160",2016-08-18,2016-08-19,"pt4","Port Talbot Margam","co",0.499594,1957,12,1,27,"mgm-3","daily_mean",29,"waun"
"161",2016-08-15,2016-08-16,"rhd4","Rhondda-Cynon-Taf Broadway","no2",29.9625,1808,12,1,24,"ugm-3","daily_mean",32,"waun"
"162",2016-08-16,2016-08-17,"rhd4","Rhondda-Cynon-Taf Broadway","no2",36.815625,1808,12,1,24,"ugm-3","daily_mean",32,"waun"
"163",2016-08-17,2016-08-18,"rhd4","Rhondda-Cynon-Taf Broadway","no2",42.075,1808,12,1,24,"ugm-3","daily_mean",32,"waun"
"164",2016-08-18,2016-08-19,"rhd4","Rhondda-Cynon-Taf Broadway","no2",41.31,1808,12,1,24,"ugm-3","daily_mean",32,"waun"
"165",2016-08-15,2016-08-16,"rhd6","Rhondda Pontypridd Gelliwastad Rd","no2",37.771875,2338,12,1,24,"ugm-3","daily_mean",32,"waun"
"166",2016-08-16,2016-08-17,"rhd6","Rhondda Pontypridd Gelliwastad Rd","no2",47.254688,2338,12,1,24,"ugm-3","daily_mean",32,"waun"
"167",2016-08-17,2016-08-18,"rhd6","Rhondda Pontypridd Gelliwastad Rd","no2",49.007812,2338,12,1,24,"ugm-3","daily_mean",32,"waun"
"168",2016-08-18,2016-08-19,"rhd6","Rhondda Pontypridd Gelliwastad Rd","no2",NA,2338,12,1,24,"ugm-3","daily_mean",32,"waun"
"169",2016-08-15,2016-08-16,"rhd8","Rhondda Mountain Ash","no2",40.242188,3180,12,1,24,"ugm-3","daily_mean",32,"waun"
"170",2016-08-16,2016-08-17,"rhd8","Rhondda Mountain Ash","no2",45.979688,3180,12,1,24,"ugm-3","daily_mean",32,"waun"
"171",2016-08-17,2016-08-18,"rhd8","Rhondda Mountain Ash","no2",52.59375,3180,12,1,24,"ugm-3","daily_mean",32,"waun"
"172",2016-08-18,2016-08-19,"rhd8","Rhondda Mountain Ash","no2",48.45,3180,12,1,24,"ugm-3","daily_mean",32,"waun"
"173",2016-08-15,2016-08-16,"sw10","Swansea Station Court High Street","no2",47.892187,3183,12,1,24,"ugm-3","daily_mean",32,"waun"
"174",2016-08-16,2016-08-17,"sw10","Swansea Station Court High Street","no2",50.123438,3183,12,1,24,"ugm-3","daily_mean",32,"waun"
"175",2016-08-17,2016-08-18,"sw10","Swansea Station Court High Street","no2",51.6375,3183,12,1,24,"ugm-3","daily_mean",32,"waun"
"176",2016-08-18,2016-08-19,"sw10","Swansea Station Court High Street","no2",60.403125,3183,12,1,24,"ugm-3","daily_mean",32,"waun"
"177",2016-08-15,2016-08-16,"swa1","Swansea Roadside","no2",43.41375,1830,12,1,24,"ugm-3","daily_mean",32,"waun"
"178",2016-08-16,2016-08-17,"swa1","Swansea Roadside","no2",42.632812,1830,12,1,24,"ugm-3","daily_mean",32,"waun"
"179",2016-08-17,2016-08-18,"swa1","Swansea Roadside","no2",43.357969,1830,12,1,24,"ugm-3","daily_mean",32,"waun"
"180",2016-08-18,2016-08-19,"swa1","Swansea Roadside","no2",32.400938,1830,12,1,24,"ugm-3","daily_mean",32,"waun"
"181",2016-08-15,2016-08-16,"swa1","Swansea Roadside","pm25",21.858333,1864,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"182",2016-08-16,2016-08-17,"swa1","Swansea Roadside","pm25",21.083333,1864,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"183",2016-08-17,2016-08-18,"swa1","Swansea Roadside","pm25",26.154545,1864,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"184",2016-08-18,2016-08-19,"swa1","Swansea Roadside","pm25",35.126087,1864,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"185",2016-08-15,2016-08-16,"swa1","Swansea Roadside","pm10",27.716667,2378,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"186",2016-08-16,2016-08-17,"swa1","Swansea Roadside","pm10",30.666667,2378,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"187",2016-08-17,2016-08-18,"swa1","Swansea Roadside","pm10",38.126087,2378,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"188",2016-08-18,2016-08-19,"swa1","Swansea Roadside","pm10",45.404167,2378,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"189",2016-08-15,2016-08-16,"swa5","Swansea Morriston Roadside","pm25",10.422083,3194,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"190",2016-08-16,2016-08-17,"swa5","Swansea Morriston Roadside","pm25",11.368333,3194,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"191",2016-08-17,2016-08-18,"swa5","Swansea Morriston Roadside","pm25",15.5275,3194,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"192",2016-08-18,2016-08-19,"swa5","Swansea Morriston Roadside","pm25",21.555,3194,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"193",2016-08-15,2016-08-16,"swa5","Swansea Morriston Roadside","no2",21.230829,1255,12,1,24,"ugm-3","daily_mean",32,"waun"
"194",2016-08-16,2016-08-17,"swa5","Swansea Morriston Roadside","no2",22.583091,1255,12,1,24,"ugm-3","daily_mean",32,"waun"
"195",2016-08-17,2016-08-18,"swa5","Swansea Morriston Roadside","no2",23.644736,1255,12,1,24,"ugm-3","daily_mean",32,"waun"
"196",2016-08-18,2016-08-19,"swa5","Swansea Morriston Roadside","no2",19.19467,1255,12,1,24,"ugm-3","daily_mean",32,"waun"
"197",2016-08-15,2016-08-16,"swa5","Swansea Morriston Roadside","o3",38.737898,1256,12,1,24,"ugm-3","daily_mean",35,"waun"
"198",2016-08-16,2016-08-17,"swa5","Swansea Morriston Roadside","o3",47.448635,1256,12,1,24,"ugm-3","daily_mean",35,"waun"
"199",2016-08-17,2016-08-18,"swa5","Swansea Morriston Roadside","o3",45.152496,1256,12,1,24,"ugm-3","daily_mean",35,"waun"
"200",2016-08-18,2016-08-19,"swa5","Swansea Morriston Roadside","o3",59.573483,1256,12,1,24,"ugm-3","daily_mean",35,"waun"
"201",2016-08-15,2016-08-16,"swa7","Swansea Hafod DOAS","o3",33.511129,1562,12,5,24,"ugm-3","daily_mean",35,"waun"
"202",2016-08-16,2016-08-17,"swa7","Swansea Hafod DOAS","o3",47.813646,1562,12,5,24,"ugm-3","daily_mean",35,"waun"
"203",2016-08-17,2016-08-18,"swa7","Swansea Hafod DOAS","o3",43.489629,1562,12,5,24,"ugm-3","daily_mean",35,"waun"
"204",2016-08-18,2016-08-19,"swa7","Swansea Hafod DOAS","o3",48.728342,1562,12,5,24,"ugm-3","daily_mean",35,"waun"
"205",2016-08-15,2016-08-16,"swa7","Swansea Hafod DOAS","no2",49.246875,1559,12,5,24,"ugm-3","daily_mean",32,"waun"
"206",2016-08-16,2016-08-17,"swa7","Swansea Hafod DOAS","no2",47.095312,1559,12,5,24,"ugm-3","daily_mean",32,"waun"
"207",2016-08-17,2016-08-18,"swa7","Swansea Hafod DOAS","no2",54.825,1559,12,5,24,"ugm-3","daily_mean",32,"waun"
"208",2016-08-18,2016-08-19,"swa7","Swansea Hafod DOAS","no2",57.773438,1559,12,5,24,"ugm-3","daily_mean",32,"waun"
"209",2016-08-15,2016-08-16,"swa8","Swansea St Thomas DOAS","o3",37.169912,2391,12,5,24,"ugm-3","daily_mean",35,"waun"
"210",2016-08-16,2016-08-17,"swa8","Swansea St Thomas DOAS","o3",53.8839,2391,12,5,24,"ugm-3","daily_mean",35,"waun"
"211",2016-08-17,2016-08-18,"swa8","Swansea St Thomas DOAS","o3",52.88605,2391,12,5,24,"ugm-3","daily_mean",35,"waun"
"212",2016-08-18,2016-08-19,"swa8","Swansea St Thomas DOAS","o3",60.120462,2391,12,5,24,"ugm-3","daily_mean",35,"waun"
"213",2016-08-15,2016-08-16,"swa8","Swansea St Thomas DOAS","no2",42.632812,2387,12,5,24,"ugm-3","daily_mean",32,"waun"
"214",2016-08-16,2016-08-17,"swa8","Swansea St Thomas DOAS","no2",39.764063,2387,12,5,24,"ugm-3","daily_mean",32,"waun"
"215",2016-08-17,2016-08-18,"swa8","Swansea St Thomas DOAS","no2",40.48125,2387,12,5,24,"ugm-3","daily_mean",32,"waun"
"216",2016-08-18,2016-08-19,"swa8","Swansea St Thomas DOAS","no2",40.242188,2387,12,5,24,"ugm-3","daily_mean",32,"waun"
"217",2016-08-15,2016-08-16,"swa9","Swansea Cwm Level Park","no2",18.009375,2061,12,1,24,"ugm-3","daily_mean",32,"waun"
"218",2016-08-16,2016-08-17,"swa9","Swansea Cwm Level Park","no2",19.284375,2061,12,1,24,"ugm-3","daily_mean",32,"waun"
"219",2016-08-17,2016-08-18,"swa9","Swansea Cwm Level Park","no2",22.95,2061,12,1,24,"ugm-3","daily_mean",32,"waun"
"220",2016-08-18,2016-08-19,"swa9","Swansea Cwm Level Park","no2",16.713587,2061,12,1,24,"ugm-3","daily_mean",32,"waun"
"221",2016-08-15,2016-08-16,"swa9","Swansea Cwm Level Park","o3",38.500379,2063,12,1,24,"ugm-3","daily_mean",35,"waun"
"222",2016-08-16,2016-08-17,"swa9","Swansea Cwm Level Park","o3",51.638738,2063,12,1,24,"ugm-3","daily_mean",35,"waun"
"223",2016-08-17,2016-08-18,"swa9","Swansea Cwm Level Park","o3",48.478879,2063,12,1,24,"ugm-3","daily_mean",35,"waun"
"224",2016-08-18,2016-08-19,"swa9","Swansea Cwm Level Park","o3",62.410982,2063,12,1,24,"ugm-3","daily_mean",35,"waun"
"225",2016-08-15,2016-08-16,"wrex","Wrexham","no2",20.105156,1233,12,1,24,"ugm-3","daily_mean",32,"waun"
"226",2016-08-16,2016-08-17,"wrex","Wrexham","no2",19.834219,1233,12,1,24,"ugm-3","daily_mean",32,"waun"
"227",2016-08-17,2016-08-18,"wrex","Wrexham","no2",24.67125,1233,12,1,24,"ugm-3","daily_mean",32,"waun"
"228",2016-08-18,2016-08-19,"wrex","Wrexham","no2",22.814531,1233,12,1,24,"ugm-3","daily_mean",32,"waun"
